LineID,InvoiceID,LineNumber,GLAccountID,Quantity,UnitPrice
1757,598,1,4008,37,1071.03
1758,598,2,4018,7,
1759,599,1,4015,9,354.94
1760,599,2,4013,21,1704.74
1761,599,3,4001,24,1602.70
1762,599,4,4012,-16,610.52
1763,600,1,4011,10,454.66
1764,601,1,4012,9,416.04
1765,602,1,4015,34,789.30
1766,602,2,4019,1,866.19
1767,602,3,4008,14,529.57
1768,603,1,4011,26,178.44
1769,603,2,4005,4,600.28
1770,603,3,4009,43,76.64
1771,604,1,4014,17,
1772,604,2,4012,46,1013.83
1773,605,1,4004,2,1585.02
1774,605,2,4020,37,769.04
1775,605,3,4014,6,1944.84
1776,605,4,4004,17,84.70
1777,605,5,4005,15,1584.84
1778,606,1,4010,40,850.03
1779,606,2,4016,47,1845.34
1780,606,3,4012,10,475.21
1781,606,4,4007,37,438.90
1782,606,5,4013,13,942.21
1783,607,1,4015,24,31.31
1784,607,2,4001,40,1504.30
1785,607,3,4005,12,746.69
1786,607,4,4007,15,1116.70
1787,608,1,4017,14,1836.62
1788,609,1,4000,30,1944.69
1789,609,2,4009,6,334.46
1790,609,3,4008,4,126.39
1791,610,1,4020,30,1917.30
1792,610,2,4019,45,1651.43
1793,610,3,4017,12,109.59
1794,610,4,4002,29,1358.50
1795,610,5,4010,12,1201.61
1796,611,1,4004,26,570.68
1797,611,2,4002,16,1258.13
1798,611,3,4014,12,178.23
1799,611,4,4019,33,1396.81
1800,612,1,4015,43,1952.24
1801,613,1,4003,45,1262.27
1802,613,2,4010,38,1238.33
1803,613,3,4004,48,1530.99
1804,614,1,4000,25,507.05
1805,614,2,4010,24,307.81
1806,614,3,4006,44,1186.29
1807,614,4,4009,13,13.00
1808,615,1,4016,20,
1809,615,2,4000,32,1164.42
1810,615,3,4011,-11,754.64
1811,616,1,4008,40,633.31
1812,617,1,4019,45,800.55
1813,617,2,4015,48,474.01
1814,617,3,4013,21,328.44
1815,617,4,4004,6,705.09
1816,617,5,4009,2,1149.68
1817,618,1,4001,5,1730.72
1818,619,1,4013,38,1517.33
1819,619,2,4019,16,1443.20
1820,620,1,4008,43,367.97
1821,620,2,4006,40,1296.15
1822,620,3,4008,47,1312.86
1823,621,1,4020,35,456.65
1824,621,2,4002,6,312.16
1825,621,3,4011,24,1027.61
1826,621,4,4012,35,876.53
1827,621,5,4008,20,216.92
1828,622,1,4000,35,625.51
1829,622,2,4015,3,363.55
1830,622,3,4012,29,966.08
1831,622,4,4003,41,1892.01
1832,622,5,4019,39,267.31
1833,623,1,4000,46,1619.24
1834,623,2,4006,20,100.49
1835,624,1,4003,19,1875.95
1836,625,1,4019,31,898.56
1837,626,1,4006,40,1384.40
1838,626,2,4013,8,49.61
1839,626,3,4011,2,1492.80
1840,626,4,4003,13,1083.09
1841,626,5,4016,1,102.36
1842,627,1,4013,36,1871.28
1843,627,2,4014,40,1558.92
1844,628,1,4007,35,336.39
1845,628,2,4016,15,1116.06
1846,628,3,4015,40,1349.62
1847,628,4,4020,27,175.77
1848,629,1,4013,49,810.96
1849,629,2,4004,36,
1850,629,3,4004,43,322.13
1851,629,4,4005,7,1699.81
1852,629,5,4000,30,1459.36
1853,630,1,4011,31,198.99
1854,630,2,4020,38,1273.26
1855,630,3,4013,18,159.37
1856,630,4,4013,8,1011.30
1857,631,1,4005,35,1086.63
1858,631,2,4012,48,1981.44
1859,631,3,4005,25,1907.15
1860,631,4,4006,40,1153.74
1861,631,5,4010,20,1190.42
1862,632,1,4009,39,875.96
1863,632,2,4004,9,1219.58
1864,633,1,4018,27,1977.04
1865,633,2,4014,40,
1866,633,3,4018,20,1001.08
1867,633,4,4016,19,159.78
1868,633,5,4020,20,929.47
1869,634,1,4012,14,1167.23
1870,634,2,4019,19,1072.07
1871,889871,3,4005,11,1034.39
1872,635,1,4009,3,287.69
1873,636,1,4008,39,45.98
1874,636,2,4018,23,
1875,636,3,4017,36,1334.79
1876,636,4,4003,36,1194.06
1877,636,5,4014,36,1968.65
1878,637,1,4012,1,433.58
1879,637,2,4000,7,1740.18
1880,637,3,4014,23,203.21
1881,638,1,4016,43,1981.15
1882,638,2,4015,49,
1883,638,3,4006,11,1289.05
1884,638,4,4009,28,1378.98
1885,638,5,4012,20,511.61
1886,639,1,4011,18,1909.84
1887,639,2,4003,11,86.85
1888,639,3,4010,21,1226.45
1889,639,4,4000,28,376.63
1890,640,1,4000,16,1274.05
1891,640,2,4010,17,966.00
1892,640,3,4007,24,1205.56
1893,641,1,4010,15,983.31
1894,641,2,4019,47,212.24
1895,641,3,4002,-4,505.78
1896,641,4,4004,5,1560.47
1897,641,5,4020,41,994.36
1898,642,1,4017,47,699.55
1899,642,2,4011,21,1173.07
1900,642,3,4010,9,632.13
1901,642,4,4001,32,177.23
1902,642,5,4014,34,103.86
1903,643,1,4004,20,468.34
1904,643,2,4003,20,1062.56
1905,643,3,4014,30,1165.36
1906,643,4,4007,13,1696.34
1907,644,1,4002,33,452.27
1908,644,2,4005,5,486.90
1909,644,3,4017,28,1030.83
1910,644,4,4009,5,356.44
1911,645,1,4009,28,1371.70
1912,645,2,4015,27,1325.18
1913,645,3,4015,33,1028.65
1914,645,4,4014,13,1740.02
1915,645,5,4002,48,333.54
1916,646,1,4012,15,798.15
1917,646,2,4018,41,531.37
1918,646,3,4019,37,67.70
1919,647,1,4010,22,1159.10
1920,647,2,4009,11,179.12
1921,647,3,4016,19,596.67
1922,647,4,4014,20,1878.93
1923,647,5,4015,38,349.69
1924,648,1,4003,41,703.57
1925,648,2,4017,38,295.48
1926,648,3,4004,39,1328.52
1927,649,1,4002,34,1282.20
1928,649,2,4008,-30,663.05
1929,649,3,4015,22,1581.92
1930,650,1,4006,34,1964.26
1931,650,2,4017,-41,1061.04
1932,651,1,4017,50,499.07
1933,652,1,4019,18,
1934,653,1,4011,41,1668.46
1935,653,2,4007,21,1724.27
1936,653,3,4000,24,1659.83
1937,653,4,4010,49,
1938,653,5,4018,13,795.18
1939,654,1,4018,38,504.75
1940,654,2,4013,31,1296.17
1941,655,1,4016,37,1066.93
1942,656,1,4014,3,131.38
1943,657,1,4015,26,693.07
1944,657,2,4011,14,810.09
1945,658,1,4019,47,1141.02
1946,658,2,4013,4,1257.00
1947,658,3,4020,6,1911.70
1948,658,4,4005,22,1642.62
1949,658,5,4012,23,1755.67
1950,659,1,4005,3,1678.26
1951,659,2,4020,-30,325.23
1952,659,3,4002,25,692.80
1953,659,4,4002,25,520.29
1954,659,5,4010,3,1250.67
1955,660,1,4008,22,1638.09
1956,660,2,4017,3,1927.04
1957,661,1,4006,9,435.85
1958,662,1,4008,9,1023.13
1959,662,2,4006,30,1512.41
1960,662,3,4008,2,1154.51
1961,662,4,4000,45,1835.71
1962,663,1,4016,12,1077.80
1963,663,2,4007,30,1743.63
1964,663,3,4003,50,1499.75
1965,663,4,4017,30,401.13
1966,663,5,4008,36,1579.78
1967,664,1,4002,13,424.45
1968,665,1,4016,32,945.09
1969,665,2,4000,15,436.75
1970,665,3,4003,17,1437.75
1971,665,4,4005,23,1653.55
1972,665,5,4001,35,275.15
1973,666,1,4019,5,349.07
1974,889974,2,4008,3,718.64
1975,666,3,4008,-5,1417.48
1976,667,1,4017,37,548.74
1977,668,1,4004,4,1432.03
1978,669,1,4017,49,
1979,669,2,4013,31,785.65
1980,670,1,4004,12,165.48
1981,670,2,4006,12,537.38
1982,671,1,4009,27,1071.80
1983,671,2,4000,25,207.44
1984,672,1,4004,35,1391.97
1985,672,2,4013,50,1193.17
1986,673,1,4000,5,401.22
1987,673,2,4007,22,1213.78
1988,674,1,4006,22,
1989,674,2,4005,40,387.12
1990,675,1,4016,6,1085.67
1991,675,2,4000,31,1313.62
1992,676,1,4003,21,1422.79
1993,676,2,4015,32,342.70
1994,676,3,4004,1,619.72
1995,677,1,4011,49,1715.09
1996,677,2,4018,10,800.65
1997,678,1,4000,49,1909.16
1998,678,2,4005,38,1486.40
1999,678,3,4011,25,424.41
2000,679,1,4019,7,269.79
2001,679,2,4011,20,57.97
2002,679,3,4003,45,1084.70
2003,680,1,4002,37,646.14
2004,681,1,4019,28,815.16
2005,681,2,4016,35,518.05
2006,890006,1,4016,9,764.94
2007,682,2,4017,18,525.05
2008,682,3,4018,6,227.98
2009,682,4,4016,9,608.54
2010,683,1,4010,26,1463.42
2011,683,2,4001,15,545.34
2012,684,1,4013,11,1152.43
2013,684,2,4006,12,1712.81
2014,684,3,4011,48,1375.78
2015,684,4,4000,-22,424.19
2016,684,5,4012,36,504.85
2017,685,1,4018,16,
2018,685,2,4002,6,247.03
2019,685,3,4015,25,1485.35
2020,685,4,4018,13,1486.91
2021,686,1,4010,48,
2022,686,2,4017,20,1686.86
2023,686,3,4019,28,523.45
2024,686,4,4003,38,1371.75
2025,687,1,4019,29,201.28
2026,687,2,4018,36,1391.66
2027,688,1,4000,10,386.33
2028,688,2,4000,5,654.64
2029,688,3,4018,29,1887.46
2030,689,1,4004,26,305.06
2031,689,2,4017,18,1444.83
2032,689,3,4014,6,312.89
2033,690,1,4001,50,12.25
2034,690,2,4004,34,1775.61
2035,690,3,4009,30,1826.36
2036,890036,4,4009,11,452.32
2037,690,5,4017,6,198.46
2038,691,1,4020,7,1376.37
2039,691,2,4003,21,45.62
2040,691,3,4013,3,1207.21
2041,692,1,4000,4,1127.50
2042,693,1,4018,47,1815.68
2043,694,1,4017,5,258.94
2044,694,2,4007,46,1000.54
2045,694,3,4001,50,1827.76
2046,694,4,4007,20,1788.73
2047,695,1,4000,25,60.05
2048,695,2,4009,24,1489.61
2049,695,3,4002,32,526.35
2050,696,1,4004,27,334.73
2051,890051,2,4012,30,374.71
2052,696,3,4012,27,780.98
2053,696,4,4014,10,559.36
2054,697,1,4015,35,1713.96
2055,697,2,4011,30,1328.16
2056,697,3,4016,1,1950.18
2057,697,4,4008,37,609.66
2058,698,1,4017,20,1454.86
2059,698,2,4008,10,310.12
2060,699,1,4000,48,335.62
2061,699,2,4003,26,560.06
2062,699,3,4002,7,1228.79
2063,699,4,4009,34,505.66
2064,699,5,4016,15,1177.65
2065,700,1,4000,47,1038.47
2066,700,2,4003,26,
2067,701,1,4008,12,1632.20
2068,702,1,4009,47,1727.75
2069,703,1,4004,48,853.53
2070,703,2,4001,7,1287.30
2071,703,3,4017,13,1999.01
2072,703,4,4008,38,1825.71
2073,703,5,4003,3,427.61
2074,704,1,4020,7,997.80
2075,704,2,4012,36,1563.54
2076,705,1,4001,49,716.01
2077,705,2,4020,47,206.06
2078,706,1,4006,34,
2079,706,2,4015,29,682.02
2080,706,3,4000,11,1355.23
2081,706,4,4014,31,941.28
2082,707,1,4019,27,64.71
2083,708,1,4020,10,413.58
2084,708,2,4010,25,985.92
2085,708,3,4000,15,1757.83
2086,708,4,4011,12,1098.59
2087,709,1,4009,30,
2088,709,2,4005,13,278.56
2089,709,3,4012,8,85.72
2090,890090,1,4014,23,526.57
2091,710,2,4018,44,141.92
2092,710,3,4001,24,1879.81
2093,710,4,4002,48,819.08
2094,710,5,4020,1,29.20
2095,711,1,4003,50,1565.72
2096,711,2,4009,40,452.04
2097,711,3,4013,33,56.93
2098,711,4,4001,39,
2099,711,5,4017,10,1824.07
2100,712,1,4019,45,1428.70
2101,712,2,4003,22,1104.40
2102,712,3,4015,49,1002.35
2103,712,4,4010,33,1174.56
2104,713,1,4004,16,648.69
2105,713,2,4003,35,1812.61
2106,713,3,4010,9,750.51
2107,713,4,4019,24,759.00
2108,714,1,4013,11,772.87
2109,714,2,4014,49,1981.64
2110,714,3,4006,30,722.63
2111,714,4,4020,4,933.05
2112,715,1,4006,35,1507.75
2113,890113,2,4005,7,620.72
2114,715,3,4014,29,155.06
2115,715,4,4012,43,109.12
2116,716,1,4009,26,1788.07
2117,716,2,4012,3,862.94
2118,716,3,4006,44,961.69
2119,716,4,4004,22,1101.49
2120,716,5,4015,23,443.60
2121,717,1,4016,4,1346.93
2122,717,2,4011,26,475.17
2123,717,3,4019,50,21.99
2124,717,4,4010,50,408.03
2125,890125,5,4006,39,863.84
2126,718,1,4015,27,1476.12
2127,718,2,4000,46,516.84
2128,718,3,4006,16,1058.67
2129,719,1,4005,48,916.33
2130,719,2,4014,12,302.98
2131,719,3,4003,24,985.29
2132,719,4,4011,28,1561.08
2133,720,1,4011,19,1109.45
2134,721,1,4005,7,
2135,721,2,4018,-12,368.56
2136,722,1,4008,1,1958.80
2137,722,2,4014,32,130.49
2138,722,3,4002,30,1521.35
2139,722,4,4000,26,896.84
2140,722,5,4005,3,404.59
2141,723,1,4005,18,455.51
2142,723,2,4000,37,892.77
2143,723,3,4010,35,1130.02
2144,724,1,4017,4,706.09
2145,724,2,4014,21,1211.21
2146,724,3,4005,45,1518.64
2147,725,1,4018,8,452.20
2148,725,2,4020,28,1662.59
2149,725,3,4011,22,912.70
2150,725,4,4000,14,536.90
2151,725,5,4000,29,1016.27
2152,726,1,4005,48,733.14
2153,726,2,4005,3,1333.56
2154,726,3,4009,39,380.48
2155,726,4,4018,16,566.19
2156,727,1,4000,12,703.51
2157,727,2,4020,11,143.80
2158,728,1,4010,23,128.17
2159,728,2,4012,19,1438.65
2160,728,3,4006,38,1113.22
2161,729,1,4007,13,498.75
2162,729,2,4000,26,1188.27
2163,729,3,4004,23,1483.43
2164,729,4,4010,18,190.03
2165,729,5,4004,49,632.98
2166,730,1,4014,8,1934.29
2167,731,1,4019,38,328.51
2168,731,2,4010,50,1285.43
2169,731,3,4002,40,204.60
2170,732,1,4008,7,471.92
2171,732,2,4008,31,1338.88
2172,733,1,4003,7,
2173,733,2,4017,29,
2174,733,3,4003,18,283.48
2175,890175,4,4003,5,468.24
2176,734,1,4007,14,287.75
2177,734,2,4014,43,1039.68
2178,734,3,4008,41,937.61
2179,735,1,4020,10,1008.42
2180,735,2,4000,44,1864.22
2181,736,1,4018,50,990.35
2182,736,2,4017,13,1762.45
2183,736,3,4010,28,722.36
2184,737,1,4016,46,586.77
2185,737,2,4006,22,1573.36
2186,737,3,4015,48,1945.59
2187,737,4,4015,9,352.08
2188,738,1,4020,43,344.88
2189,738,2,4005,21,169.50
2190,739,1,4020,12,27.16
2191,739,2,4013,26,1767.02
2192,740,1,4005,38,1762.82
2193,740,2,4019,11,554.32
2194,741,1,4014,1,1313.70
2195,742,1,4001,9,10.49
2196,743,1,4001,24,378.37
2197,743,2,4018,2,1232.90
2198,743,3,4005,15,1528.40
2199,743,4,4000,20,196.36
2200,743,5,4015,45,1930.53
2201,744,1,4001,21,806.46
2202,745,1,4011,28,787.94
2203,745,2,4013,-1,657.87
2204,745,3,4003,6,856.97
2205,745,4,4020,14,1773.26
2206,746,1,4006,17,195.38
2207,746,2,4006,46,704.44
2208,746,3,4015,30,945.04
2209,746,4,4008,27,1506.58
2210,746,5,4013,39,1251.11
2211,747,1,4002,31,686.96
2212,748,1,4005,40,385.68
2213,748,2,4015,19,896.14
2214,748,3,4016,11,697.25
2215,890215,4,4011,25,902.78
2216,749,1,4013,50,1493.26
2217,749,2,4013,36,568.94
2218,749,3,4019,47,
2219,750,1,4008,15,681.06
2220,750,2,4019,12,1454.96
2221,750,3,4002,2,74.68
2222,751,1,4003,44,616.40
2223,751,2,4006,19,1015.33
2224,751,3,4020,30,1458.21
2225,752,1,4012,27,834.05
2226,752,2,4002,49,1111.37
2227,752,3,4016,24,1765.71
2228,753,1,4005,37,129.02
2229,753,2,4014,37,32.08
2230,753,3,4011,42,
2231,753,4,4007,27,862.53
2232,753,5,4012,29,855.36
2233,754,1,4003,42,429.87
2234,754,2,4015,36,374.24
2235,754,3,4014,37,1554.44
2236,754,4,4019,33,867.51
2237,755,1,4005,25,418.44
2238,756,1,4000,45,1697.16
2239,756,2,4020,48,1599.65
2240,756,3,4008,20,286.61
2241,756,4,4012,42,850.95
2242,756,5,4001,44,69.18
2243,757,1,4000,26,1159.98
2244,758,1,4019,13,1164.63
2245,758,2,4003,6,1137.63
2246,758,3,4007,36,1407.83
2247,758,4,4009,30,1477.70
2248,759,1,4018,17,1178.75
2249,759,2,4007,35,1333.09
2250,890250,3,4009,21,1979.24
2251,759,4,4012,23,1224.89
2252,759,5,4000,39,1237.69
2253,760,1,4017,17,1065.70
2254,760,2,4004,33,563.09
2255,760,3,4013,45,1483.36
2256,761,1,4008,33,21.10
2257,761,2,4001,43,236.66
2258,761,3,4004,7,1703.32
2259,761,4,4001,42,663.85
2260,762,1,4001,31,1202.16
2261,763,1,4002,4,1031.22
2262,763,2,4017,30,308.94
2263,763,3,4010,12,1543.08
2264,763,4,4016,49,
2265,764,1,4002,22,375.86
2266,764,2,4019,5,14.34
2267,764,3,4000,25,351.27
2268,764,4,4014,36,
2269,764,5,4008,4,1610.88
2270,765,1,4020,18,1608.11
2271,765,2,4000,17,1048.62
2272,765,3,4004,6,1474.21
2273,890273,1,4002,11,754.13
2274,766,2,4008,10,922.47
2275,766,3,4019,37,1647.61
2276,767,1,4012,42,11.53
2277,767,2,4011,21,1532.06
2278,767,3,4017,15,855.58
2279,890279,4,4007,29,1559.98
2280,768,1,4011,45,1755.59
2281,768,2,4012,46,1996.17
2282,768,3,4012,27,403.20
2283,768,4,4009,26,1212.59
2284,769,1,4005,5,1167.14
2285,769,2,4005,9,1903.12
2286,769,3,4012,11,1131.71
2287,769,4,4006,5,1897.77
2288,769,5,4004,23,1970.68
2289,770,1,4017,48,1903.18
2290,770,2,4015,48,1945.35
2291,890291,3,4003,29,750.62
2292,770,4,4008,16,353.61
2293,770,5,4006,39,200.33
2294,890294,1,4002,6,
2295,771,2,4012,19,1308.22
2296,771,3,4009,10,1451.51
2297,771,4,4018,48,461.39
2298,771,5,4015,5,245.24
2299,772,1,4019,10,1688.80
2300,772,2,4004,35,661.18
2301,772,3,4001,19,665.72
2302,773,1,4013,12,1664.99
2303,773,2,4019,28,1602.80
2304,773,3,4017,26,1876.01
2305,773,4,4000,3,1716.04
2306,890306,5,4019,6,735.35
2307,774,1,4004,27,1057.12
2308,774,2,4000,49,1831.55
2309,774,3,4005,20,1879.36
2310,774,4,4010,21,154.36
2311,775,1,4002,-7,997.44
2312,775,2,4018,32,705.73
2313,775,3,4019,49,1932.34
2314,775,4,4015,48,1199.26
2315,776,1,4009,14,387.86
2316,776,2,4015,18,580.36
2317,777,1,4007,2,1917.95
2318,777,2,4015,21,1846.78
2319,777,3,4020,27,1557.01
2320,777,4,4002,3,1379.24
2321,778,1,4002,45,1318.25
2322,778,2,4002,18,393.25
2323,778,3,4002,36,1022.68
2324,778,4,4008,47,199.92
2325,779,1,4001,26,505.26
2326,890326,2,4007,42,950.86
2327,779,3,4000,1,644.68
2328,779,4,4002,49,1847.01
2329,779,5,4001,-35,425.92
2330,780,1,4008,33,1643.33
2331,780,2,4000,41,1490.05
2332,781,1,4012,26,1220.08
2333,781,2,4007,19,1421.50
2334,782,1,4014,47,408.17
2335,782,2,4013,20,51.12
2336,782,3,4001,32,1442.47
2337,783,1,4002,11,1362.20
2338,783,2,4007,35,1646.43
2339,783,3,4012,6,1364.69
2340,783,4,4010,7,1078.86
2341,783,5,4020,11,489.53
2342,784,1,4004,3,915.10
2343,890343,2,4015,2,1205.23
2344,784,3,4001,18,564.25
2345,784,4,4006,35,1361.03
2346,785,1,4018,29,585.66
2347,786,1,4012,47,551.88
2348,786,2,4018,27,820.82
2349,786,3,4012,25,732.97
2350,787,1,4014,48,42.72
2351,788,1,4001,14,1038.70
2352,890352,1,4001,16,797.66
2353,789,2,4008,9,1775.33
2354,789,3,4001,1,
2355,789,4,4000,38,338.17
2356,790,1,4014,24,1220.54
2357,790,2,4003,49,940.31
2358,791,1,4017,42,1938.66
2359,791,2,4015,28,1727.45
2360,791,3,4004,19,523.00
2361,791,4,4009,3,1496.86
2362,791,5,4003,22,190.22
2363,792,1,4009,39,1262.21
2364,792,2,4011,49,1960.90
2365,792,3,4012,10,1236.90
2366,792,4,4004,1,1625.12
2367,792,5,4020,20,
2368,793,1,4002,49,
2369,793,2,4000,24,64.07
2370,794,1,4003,29,1454.41
2371,795,1,4005,28,1057.85
2372,795,2,4018,17,426.29
2373,795,3,4006,17,757.00
2374,796,1,4001,44,1391.85
2375,797,1,4016,47,1149.61
2376,797,2,4012,41,801.74
2377,797,3,4006,38,666.89
2378,798,1,4017,46,535.05
2379,798,2,4015,1,942.73
2380,798,3,4020,31,186.52
2381,799,1,4006,37,60.81
2382,800,1,4004,10,1211.37
2383,800,2,4017,14,1722.62
2384,801,1,4014,21,336.09
2385,801,2,4015,25,1191.54
2386,802,1,4020,40,327.31
2387,802,2,4008,10,484.21
2388,803,1,4008,5,385.91
2389,804,1,4016,9,600.88
2390,804,2,4010,10,28.09
2391,804,3,4001,6,544.77
2392,805,1,4007,21,1382.56
2393,805,2,4007,-8,1436.08
2394,805,3,4004,14,376.77
2395,805,4,4013,9,940.20
2396,806,1,4015,45,1910.33
2397,806,2,4007,2,891.47
2398,806,3,4009,25,676.77
2399,806,4,4009,9,178.78
2400,806,5,4013,47,1796.64
2401,807,1,4018,49,342.34
2402,807,2,4007,1,865.10
2403,807,3,4012,46,1611.65
2404,807,4,4010,17,1460.57
2405,808,1,4018,32,425.64
2406,808,2,4008,45,1361.99
2407,808,3,4001,39,522.80
2408,890408,4,4009,38,1778.60
2409,808,5,4013,39,1327.06
2410,809,1,4012,14,1493.15
2411,809,2,4017,7,322.33
2412,809,3,4017,42,1735.38
2413,810,1,4013,15,18.13
2414,810,2,4018,48,1839.22
2415,810,3,4020,34,615.33
2416,811,1,4016,22,927.58
2417,811,2,4016,50,291.27
2418,812,1,4002,42,666.36
2419,812,2,4008,25,775.00
2420,812,3,4019,37,807.62
2421,812,4,4010,35,1937.39
2422,812,5,4012,33,893.21
2423,813,1,4014,44,1942.42
2424,813,2,4018,10,1609.93
2425,814,1,4011,27,
2426,814,2,4015,21,1371.92
2427,815,1,4003,26,1505.70
2428,815,2,4016,12,
2429,815,3,4004,29,1575.92
2430,815,4,4010,19,721.25
2431,815,5,4016,7,1784.63
2432,816,1,4006,40,599.25
2433,890433,2,4007,13,1825.18
2434,816,3,4007,21,1735.85
2435,816,4,4004,27,1764.97
2436,816,5,4010,14,828.31
2437,817,1,4008,35,1074.00
2438,818,1,4002,14,1160.99
2439,819,1,4015,31,1737.33
2440,819,2,4006,9,679.90
2441,819,3,4001,24,
2442,819,4,4009,30,1509.49
2443,819,5,4007,33,38.18
2444,820,1,4017,17,1777.66
2445,820,2,4008,3,
2446,820,3,4002,18,1745.11
2447,820,4,4008,23,1204.92
2448,820,5,4001,40,44.95
2449,821,1,4013,7,885.64
2450,821,2,4002,30,736.95
2451,822,1,4006,28,1986.93
2452,822,2,4020,1,1511.68
2453,822,3,4018,34,1395.70
2454,822,4,4013,27,1296.94
2455,822,5,4008,2,727.58
2456,823,1,4014,30,966.33
2457,823,2,4020,13,774.06
2458,824,1,4002,24,1625.81
2459,825,1,4011,35,596.85
2460,825,2,4013,22,834.50
2461,825,3,4003,10,925.73
2462,825,4,4005,29,
2463,826,1,4013,31,1150.69
2464,826,2,4014,21,1747.11
2465,827,1,4010,43,568.33
2466,828,1,4018,5,895.89
2467,828,2,4001,34,1638.90
2468,828,3,4010,29,930.91
2469,829,1,4020,39,1166.25
2470,829,2,4016,25,1655.28
2471,829,3,4015,29,1055.00
2472,829,4,4003,26,483.21
2473,830,1,4017,2,674.14
2474,830,2,4012,7,1138.47
2475,830,3,4000,42,205.60
2476,830,4,4019,42,24.02
2477,830,5,4004,3,103.68
2478,831,1,4016,36,1111.03
2479,831,2,4001,43,878.95
2480,831,3,4019,16,98.04
2481,831,4,4006,27,1568.05
2482,831,5,4003,22,897.72
2483,832,1,4001,43,443.86
2484,832,2,4004,44,643.40
2485,833,1,4008,34,1210.97
2486,834,1,4002,17,741.61
2487,834,2,4003,20,1776.65
2488,834,3,4001,49,461.38
2489,835,1,4017,26,893.50
2490,835,2,4014,39,84.57
2491,836,1,4009,29,1748.68
2492,836,2,4015,50,720.75
2493,836,3,4013,37,59.23
2494,836,4,4006,47,1908.02
2495,836,5,4006,9,964.73
2496,837,1,4019,23,1001.46
2497,838,1,4006,43,217.88
2498,838,2,4009,46,1134.22
2499,839,1,4011,15,607.17
2500,839,2,4013,5,1257.39
2501,840,1,4015,2,1821.66
2502,840,2,4018,46,361.61
2503,840,3,4019,23,1304.10
2504,840,4,4005,8,889.49
2505,841,1,4009,33,814.93
2506,842,1,4001,15,606.71
2507,843,1,4000,17,414.76
2508,843,2,4012,48,1187.07
2509,843,3,4000,19,1993.87
2510,843,4,4000,10,1706.96
2511,843,5,4017,37,1174.43
2512,844,1,4013,27,924.76
2513,844,2,4012,27,165.14
2514,845,1,4004,18,1900.76
2515,845,2,4001,9,1957.91
2516,846,1,4015,14,1944.18
2517,847,1,4010,40,196.64
2518,847,2,4000,10,559.40
2519,847,3,4009,40,498.17
2520,848,1,4001,24,621.27
2521,848,2,4002,8,500.20
2522,848,3,4019,37,1503.37
2523,848,4,4014,41,1169.47
2524,849,1,4017,17,604.27
2525,849,2,4006,-21,366.01
2526,849,3,4015,18,1851.47
2527,890527,4,4015,10,1822.10
2528,850,1,4002,15,1851.05
2529,850,2,4002,24,591.90
2530,851,1,4010,17,1180.84
2531,852,1,4009,5,1379.53
2532,852,2,4001,16,1304.76
2533,853,1,4007,24,128.95
2534,853,2,4008,6,1168.77
2535,853,3,4000,15,1074.37
2536,853,4,4012,32,164.46
2537,853,5,4001,41,852.26
2538,854,1,4018,42,1677.33
2539,854,2,4008,43,1849.75
2540,854,3,4006,12,400.39
2541,854,4,4010,4,1009.38
2542,855,1,4003,44,1663.58
2543,856,1,4008,-10,823.63
2544,856,2,4012,21,
2545,856,3,4004,28,419.56
2546,857,1,4004,18,1982.52
2547,857,2,4003,12,103.91
2548,858,1,4009,49,160.30
2549,858,2,4005,14,211.05
2550,858,3,4019,34,1945.99
2551,858,4,4006,17,1721.24
2552,858,5,4014,20,805.46
2553,859,1,4005,1,1171.46
2554,859,2,4014,48,1622.38
2555,859,3,4018,41,1253.95
2556,859,4,4011,36,727.44
2557,860,1,4012,50,1379.83
2558,860,2,4012,24,1129.81
2559,860,3,4013,11,500.11
2560,860,4,4007,27,540.54
2561,861,1,4008,38,326.92
2562,861,2,4017,49,1442.16
2563,861,3,4018,38,1402.42
2564,861,4,4012,36,1498.40
2565,862,1,4014,38,215.48
2566,862,2,4007,42,842.51
2567,862,3,4016,21,1880.97
2568,862,4,4012,48,
2569,863,1,4017,10,946.07
2570,863,2,4016,43,201.40
2571,863,3,4014,6,1794.91
2572,863,4,4012,-6,56.01
2573,890573,5,4003,4,340.43
2574,864,1,4000,35,1630.89
2575,864,2,4004,36,779.33
2576,864,3,4014,8,802.48
2577,865,1,4020,12,563.16
2578,865,2,4006,11,1408.04
2579,865,3,4018,39,286.00
2580,865,4,4016,41,32.58
2581,866,1,4009,43,1287.64
2582,867,1,4017,30,825.90
2583,867,2,4012,15,449.14
2584,867,3,4007,7,1572.68
2585,867,4,4006,37,1465.45
2586,867,5,4013,15,1944.40
2587,868,1,4009,43,1914.42
2588,868,2,4001,3,1095.54
2589,868,3,4008,5,992.31
2590,868,4,4018,35,806.91
2591,869,1,4001,-50,1698.36
2592,870,1,4012,34,1764.58
2593,870,2,4001,35,1498.50
2594,871,1,4010,19,1910.00
2595,871,2,4006,20,1777.43
2596,872,1,4018,28,961.33
2597,873,1,4003,14,770.49
2598,874,1,4009,32,1755.04
2599,875,1,4016,9,933.22
2600,876,1,4020,42,193.11
2601,876,2,4019,20,1818.19
2602,876,3,4009,14,958.11
2603,876,4,4001,28,152.78
2604,876,5,4003,41,1233.19
2605,877,1,4001,19,1286.42
2606,877,2,4013,5,173.98
2607,877,3,4017,39,1931.97
